word,pol
acorrentarem,-1
acorrentaremos,-1
acorrentares,-1
acorrentaria,-1
acorrentariam,-1
acorrentaríamos,-1
acorrentarias,-1
acorrentaríeis,-1
acorrentarmo,-1
acorrentarmos,-1
acorrentas,-1
acorrentasse,-1
acorrentásseis,-1
acorrentassem,-1
acorrentássemos,-1
acorrentasses,-1
acorrentaste,-1
acorrentastes,-1
acorrentava,-1
acorrentavam,-1
acorrentávamo,-1
acorrentávamos,-1
acorrentavas,-1
acorrentávei,-1
acorrentáveis,-1
acorrente,-1
acorrentei,-1
acorrenteis,-1
acorrentem,-1
acorrentemo,-1
acorrentemos,-1
acorrentes,-1
acorrento,-1
acorrentou,-1
acossa,1
acossá,1
acossada,-1
acossadas,-1
acossado,-1
acossados,-1
acossai,1
acossais,1
acossam,1
acossámo,1
acossamo,1
acossámos,1
acossamos,1
acossando,1
acossar,1
acossará,1
acossara,1
acossaram,1
acossáramo,1
acossáramos,1
acossarão,1
acossarás,1
acossaras,1
acossarde,1
acossardes,1
acossare,1
acossarei,1
acossárei,1
acossareis,1
acossáreis,1
acossarem,1
acossaremos,1
acossares,1
acossaria,1
acossariam,1
acossaríamos,1
acossarias,1
acossaríeis,1
acossarmo,1
acossarmos,1
acossas,1
acossasse,1
acossásseis,1
acossassem,1
acossássemos,1
acossasses,1
acossaste,1
acossastes,1
acossava,1
acossavam,1
acossávamo,1
acossávamos,1
acossavas,1
acossávei,1
acossáveis,1
acosse,1
acossei,1
acosseis,1
acossem,1
acossemo,1
acossemos,1
acosses,1
acosso,1
acossou,1
acostumada,0
acostumadas,0
acostumado,0
acostumados,0
acotovela,0
acotovelá,0
acotovelado,0
acotovelai,0
acotovelais,0
acotovelam,0
acotovelámo,0
acotovelamo,0
acotovelámos,0
acotovelamos,0
acotovelando,0
acotovelar,0
acotovelará,0
acotovelara,0
acotovelaram,0
acotoveláramo,0
acotoveláramos,0
acotovelarão,0
acotovelarás,0
acotovelaras,0
acotovelarde,0
acotovelardes,0
acotovelare,0
acotovelarei,0
acotovelárei,0
acotovelareis,0
acotoveláreis,0
acotovelarem,0
acotovelaremos,0
acotovelares,0
acotovelaria,0
acotovelariam,0
acotovelaríamos,0
acotovelarias,0
acotovelaríeis,0
acotovelarmo,0
acotovelarmos,0
acotovelas,0
acotovelasse,0
acotovelásseis,0
acotovelassem,0
acotovelássemos,0
acotovelasses,0
acotovelaste,0
acotovelastes,0
acotovelava,0
acotovelavam,0
acotovelávamo,0
acotovelávamos,0
acotovelavas,0
acotovelávei,0
acotoveláveis,0
acotovele,0
acotovelei,0
acotoveleis,0
acotovelem,0
acotovelemo,0
acotovelemos,0
acotoveles,0
acotovelo,0
acotovelou,0
açougueira,-1
açougueiras,-1
açougueiro,-1
açougueiros,-1
acre,-1
acredita,0
acreditá,0
acreditada,1
acreditadas,1
acreditado,1
acreditados,1
acreditai,0
acreditais,0
acreditam,0
acreditámo,0
acreditamo,0
acreditámos,0
acreditamos,0
acreditando,0
acreditar,0
acreditará,0
acreditara,0
acreditaram,0
acreditáramo,0
acreditáramos,0
acreditarão,0
acreditarás,0
acreditaras,0
acreditarde,0
acreditardes,0
acreditare,0
acreditarei,0
acreditárei,0
acreditareis,0
acreditáreis,0
acreditarem,0
acreditaremos,0
acreditares,0
acreditaria,0
acreditariam,0
acreditaríamos,0
acreditarias,0
acreditaríeis,0
acreditarmo,0
acreditarmos,0
acreditas,0
acreditasse,0
acreditásseis,0
acreditassem,0
acreditássemos,0
acreditasses,0
acreditaste,0
acreditastes,0
acreditava,0
acreditavam,0
acreditávamo,0
acreditávamos,0
acreditavas,0
acreditávei,0
acreditáveis,0
acredite,0
acreditei,0
acrediteis,0
acreditem,0
acreditemo,0
acreditemos,0
acredites,0
acredito,0
acreditou,0
acres,-1
acriançada,-1
acriançadas,-1
acriançado,-1
acriançados,-1
acrisolada,0
acrisoladas,0
acrisolado,0
acrisolados,0
acrítica,-1
acríticas,-1
acrítico,-1
acríticos,-1
activa,1
activas,1
activo,1
activos,1
actualista,0
actualistas,0
acuda,1
acudais,1
acudam,1
acudamo,1
acudamos,1
acudas,1
acudi,1
acudia,1
acudiam,1
acudíamo,1
acudíamos,1
acudias,1
acudido,1
acudíei,1
acudíeis,1
acudimo,1
acudimos,1
acudindo,1
acudir,1
acudirá,1
acudira,1
acudiram,1
acudíramo,1
acudíramos,1
acudirão,1
acudirás,1
acudiras,1
acudirde,1
acudirdes,1
acudire,1
acudirei,1
acudírei,1
acudireis,1
acudíreis,1
acudirem,1
acudiremos,1
acudires,1
acudiria,1
acudiriam,1
acudiríamos,1
acudirias,1
acudiríeis,1
acudirmo,1
acudirmos,1
acudis,1
acudisse,1
acudísseis,1
acudissem,1
acudíssemos,1
acudisses,1
acudiste,1
acudistes,1
acudiu,1
acudo,1
aculturada,-1
aculturadas,-1
aculturado,-1
aculturados,-1
acurada,1
acuradas,1
acurado,1
acurados,1
acusa,0
acusá,0
acusada,-1
acusadas,-1
acusado,-1
acusados,-1
acusai,0
acusais,0
acusam,0
acusámo,0
acusamo,0
acusámos,0
acusamos,0
acusando,0
acusar,0
acusará,0
acusara,0
acusaram,0
acusáramo,0
acusáramos,0
acusarão,0
acusarás,0
acusaras,0
acusarde,0
acusardes,0
acusare,0
acusarei,0
acusárei,0
acusareis,0
acusáreis,0
acusarem,0
acusaremos,0
acusares,0
acusaria,0
acusariam,0
acusaríamos,0
acusarias,0
acusaríeis,0
acusarmo,0
acusarmos,0
acusas,0
acusasse,0
acusásseis,0
acusassem,0
acusássemos,0
acusasses,0
acusaste,0
acusastes,0
acusava,0
acusavam,0
acusávamo,0
acusávamos,0
acusavas,0
acusávei,0
acusáveis,0
acuse,0
acusei,0
acuseis,0
acusem,0
acusemo,0
acusemos,0
acuses,0
acuso,0
acusou,0
acutilante,-1
acutilantes,-1
acutíssima,0
acutíssimas,0
acutíssimo,0
acutíssimos,0
adâmica,-1
adâmicas,-1
adâmico,-1
adâmicos,-1
adaptada,0
adaptadas,0
adaptado,0
adaptados,0
adepta,1
adeptas,1
adepto,1
adeptos,1
adequada,1
adequadas,1
adequado,1
adequados,1
adestrada,1
adestradas,1
adestrado,1
adestrados,1
adicionais,0
adicional,0
adiposa,-1
adiposas,-1
adiposo,-1
adiposos,-1
adjacente,0
adjacentes,0
administrada,0
administradas,0
administrado,0
administrados,0
admira,0
admirá,0
admirado,0
admirai,0
admirais,0
admiram,0
admirámo,0
admiramo,0
admirámos,0
admiramos,0
admirando,0
admirar,0
admirará,0
admirara,0
admiraram,0
admiráramo,0
admiráramos,0
admirarão,0
admirarás,0
admiraras,0
admirarde,0
admirardes,0
admirare,0
admirarei,0
admirárei,0
admirareis,0
admiráreis,0
admirarem,0
admiraremos,0
admirares,0
admiraria,0
admirariam,0
admiraríamos,0
admirarias,0
admiraríeis,0
admirarmo,0
admirarmos,0
admiras,0
admirasse,0
admirásseis,0
admirassem,0
admirássemos,0
admirasses,0
admiraste,0
admirastes,0
admirava,0
admiravam,0
admirávamo,0
admirávamos,0
admiravas,0
admirávei,0
admiráveis,0
admirável,1
admire,0
admirei,0
admireis,0
admirem,0
admiremo,0
admiremos,0
admires,0
admiro,0
admirou,0
admitida,0
admitidas,0
admitido,0
admitidos,0
admoestador,-1
admoestadora,-1
admoestadoras,-1
admoestadores,-1
adoentada,-1
adoentadas,-1
adoentado,-1
adoentados,-1
adora,0
adorá,0
adorada,1
adoradas,1
adorado,1
adorados,1
adorai,0
adorais,0
adoram,0
adorámo,0
adoramo,0
adorámos,0
adoramos,0
adoranda,1
adorandas,1
adorando,1
adorandos,1
adorar,0
adorará,0
adorara,0
adoraram,0
adoráramo,0
adoráramos,0
adorarão,0
adorarás,0
adoraras,0
adorarde,0
adorardes,0
adorare,0
adorarei,0
adorárei,0
adorareis,0
adoráreis,0
adorarem,0
adoraremos,0
adorares,0
adoraria,0
adorariam,0
adoraríamos,0
adorarias,0
adoraríeis,0
adorarmo,0
adorarmos,0
adoras,0
adorasse,0
adorásseis,0
adorassem,0
adorássemos,0
adorasses,0
adoraste,0
adorastes,0
adorava,0
adoravam,0
adorávamo,0
adorávamos,0
adoravas,0
adorávei,0
adoráveis,0
adorável,1
adore,0
adorei,0
adoreis,0
adorem,0
adoremo,0
adoremos,0
adores,0
adormecida,-1
adormecidas,-1
adormecido,-1
adormecidos,-1
adoro,0
adorou,0
adulador,-1
aduladora,-1
aduladoras,-1
aduladores,-1
adulta,0
adultas,0
adúltera,-1
adulterador,-1
adulteradora,-1
adulteradoras,-1
adulteradores,-1
adúlteras,-1
adulterina,-1
adulterinas,-1
adulterino,-1
adulterinos,-1
adultério,-1
adúltero,-1
adúlteros,-1
adulto,0
adultos,0
adventista,0
adventistas,0
adversa,-1
adversas,-1
adverso,-1
adversos,-1
aérea,-1
aéreas,-1
aéreo,-1
aéreos,-1
afabilidade,1
afamada,1
afamadas,1
afamado,1
afamados,1
afanada,-1
afanadas,-1
afanado,-1
afanados,-1
afasia,-1
afásica,-1
afásicas,-1
afásico,-1
afásicos,-1
afasta,0
afastá,0
afastado,0
afastai,0
afastais,0
afastam,0
afastámo,0
afastamo,0
afastámos,0
afastamos,0
afastando,0
afastar,0
afastará,0
afastara,0
afastaram,0
afastáramo,0
afastáramos,0
afastarão,0
afastarás,0
afastaras,0
afastarde,0
afastardes,0
afastare,0
afastarei,0
afastárei,0
afastareis,0
afastáreis,0
afastarem,0
afastaremos,0
afastares,0
afastaria,0
afastariam,0
afastaríamos,0
afastarias,0
afastaríeis,0
afastarmo,0
afastarmos,0
afastas,0
afastasse,0
afastásseis,0
afastassem,0
afastássemos,0
afastasses,0
afastaste,0
afastastes,0
afastava,0
afastavam,0
afastávamo,0
afastávamos,0
afastavas,0
afastávei,0
afastáveis,0
afaste,0
afastei,0
afasteis,0
afastem,0
afastemo,0
afastemos,0
afastes,0
afasto,0
afastou,0
afáveis,1
afável,1
afecta,0
afectá,0
afectada,-1
afectadas,-1
afectado,-1
afectados,-1
afectai,0
afectais,0
afectam,0
afectámo,0
afectamo,0
afectámos,0
afectamos,0
afectando,0
afectar,0
afectará,0
afectara,0
afectaram,0
afectáramo,0
afectáramos,0
afectarão,0
afectarás,0
afectaras,0
afectarde,0
afectardes,0
afectare,0
afectarei,0
afectárei,0
afectareis,0
afectáreis,0
afectarem,0
afectaremos,0
afectares,0
afectaria,0
afectariam,0
afectaríamos,0
afectarias,0
afectaríeis,0
afectarmo,0
afectarmos,0
afectas,0
afectasse,0
afectásseis,0
afectassem,0
afectássemos,0
afectasses,0
afectaste,0
afectastes,0
afectava,0
afectavam,0
afectávamo,0
afectávamos,0
afectavas,0
afectávei,0
afectáveis,0
afecte,0
afectei,0
afecteis,0
afectem,0
afectemo,0
afectemos,0
afectes,0
afectiva,1
afectivas,1
afectividade,1
afectivo,1
afectivos,1
afecto,0
afectou,0
afectuosa,1
afectuosas,1
afectuoso,1
afectuosos,1
afeiçoada,1
afeiçoadas,1
afeiçoado,1
afeiçoados,1
afeita,0
afeitas,0
afeito,0
afeitos,0
afeminada,-1
afeminadas,-1
afeminado,-1
afeminados,-1
aferida,0
aferidas,0
aferido,0
aferidos,0
aferrada,0
aferradas,0
aferrado,0
aferrados,0
afetada,-1
afetadas,-1
afetado,-1
afetados,-1
afetiva,1
afetivas,1
afetividade,1
afetivo,1
afetivos,1
afeto,1
afetuosa,1
afetuosas,1
afetuoso,1
afetuosos,1
afiada,-1
afiadas,-1
afiado,-1
afiados,-1
afidalgada,0
afidalgadas,0
afidalgado,0
afidalgados,0
afilada,0
afiladas,0
afilado,0
afilados,0
afilhada,0
afilhadas,0
afilhado,0
afilhados,0
afinada,1
afinadas,1
afinado,1
afinados,1
afincada,0
afincadas,0
afincado,0
afincados,0
afirmativa,1
afirmativas,1
afirmativo,1
afirmativos,1
aflição,-1
aflige,-1
afligem,-1
afliges,-1
afligi,-1
afligia,-1
afligiam,-1
afligíamo,-1
afligíamos,-1
afligias,-1
afligida,-1
afligidas,-1
afligido,-1
afligidos,-1
afligíei,-1
afligíeis,-1
afligimo,-1
afligimos,-1
afligindo,-1
afligir,-1
afligirá,-1
afligira,-1
afligiram,-1
afligíramo,-1
afligíramos,-1
afligirão,-1
afligirás,-1
afligiras,-1
afligirde,-1
afligirdes,-1
afligire,-1
afligirei,-1
afligírei,-1
afligireis,-1
afligíreis,-1
afligirem,-1
afligiremos,-1
afligires,-1
afligiria,-1
afligiriam,-1
afligiríamos,-1
afligirias,-1
afligiríeis,-1
afligirmo,-1
afligirmos,-1
afligis,-1
afligisse,-1
afligísseis,-1
afligissem,-1
afligíssemos,-1
afligisses,-1
afligiste,-1
afligistes,-1
afligiu,-1
aflija,-1
aflijais,-1
aflijam,-1
aflijamo,-1
aflijamos,-1
aflijas,-1
aflijo,-1
aflita,-1
aflitas,-1
aflitiva,-1
aflitivas,-1
aflitivo,-1
aflitivos,-1
aflito,-1
aflitos,-1
afobada,-1
afobadas,-1
afobado,-1
afobados,-1
afoga as mágoas,-1
afoga-se em pouca água,-1
afoga,-1
afogá,-1
afogada,-1
afogadas,-1
afogado as mágoas,-1
afogado em pouca água,-1
afogado,-1
afogados,-1
afogai as mágoas,-1
afogai-vos em pouca água,-1
afogai,-1
afogais as mágoas,-1
afogais em pouca água,-1
afogais,-1
afogam as mágoas,-1
afogam-se em pouca água,-1
afogam,-1
afogámo-nos em pouca água,-1
afogamo-nos em pouca água,-1
afogámo,-1
afogamo,-1
afogámos as mágoas,-1
afogamos as mágoas,-1
afogámos em pouca água,-1
afogamos em pouca água,-1
afogámos,-1
afogamos,-1
afogando as mágoas,-1
afogando-se em pouca água,-1
afogando,-1
afogar as mágoas,-1
afogar-me-ei em pouca água,-1
afogar-se em pouca água,-1
afogar-se-á em pouca água,-1
afogar-se-ão em pouca água,-1
afogar-se-ia em pouca água,-1
afogar-se-iam em pouca água,-1
afogar-te-ás em pouca água,-1
afogar-te-ias em pouca água,-1
afogar,-1
afogará as mágoas,-1
afogara as mágoas,-1
afogara-se em pouca água,-1
afogará,-1
afogara,-1
afogaram as mágoas,-1
afogaram-se em pouca água,-1
afogaram,-1
afogáramo-nos em pouca água,-1
afogáramo,-1
afogáramos as mágoas,-1
afogáramos em pouca água,-1
afogáramos,-1
afogarão as mágoas,-1
afogarão,-1
afogarás as mágoas,-1
afogaras as mágoas,-1
afogaras-te em pouca água,-1
afogarás,-1
afogaras,-1
afogarde-vos em pouca água,-1
afogarde,-1
afogardes as mágoas,-1
afogardes em pouca água,-1
afogardes,-1
afogare,-1
afogarei as mágoas,-1
afogárei-vos em pouca água,-1
afogarei,-1
afogárei,-1
afogareis as mágoas,-1
afogáreis as mágoas,-1
afogareis em pouca água,-1
afogáreis em pouca água,-1
afogareis,-1
afogáreis,-1
afogarem as mágoas,-1
afogarem-se em pouca água,-1
afogarem,-1
afogaremos as mágoas,-1
afogaremos em pouca água,-1
afogaremos,-1
afogares as mágoas,-1
afogares em pouca água,-1
afogares,-1
afogaria as mágoas,-1
afogaria,-1
afogariam as mágoas,-1
afogariam,-1
afogaríamos as mágoas,-1
afogaríamos em pouca água,-1
afogaríamos,-1
afogarias as mágoas,-1
afogarias,-1
afogaríeis as mágoas,-1
afogaríeis em pouca água,-1
afogaríeis,-1
afogarmo-nos em pouca água,-1
afogarmo,-1
afogarmos as mágoas,-1
afogarmos em pouca água,-1
afogarmos,-1
afogas as mágoas,-1
afogas-te em pouca água,-1
afogas,-1
afogasse as mágoas,-1
afogasse em pouca água,-1
afogasse,-1
afogásseis as mágoas,-1
afogásseis em pouca água,-1
afogásseis,-1
afogassem as mágoas,-1
afogassem em pouca água,-1
afogassem,-1
afogássemos as mágoas,-1
afogássemos em pouca água,-1
afogássemos,-1
afogasses as mágoas,-1
afogasses em pouca água,-1
afogasses,-1
afogaste as mágoas,-1
afogaste-te em pouca água,-1
afogaste,-1
afogastes as mágoas,-1
afogastes em pouca água,-1
afogastes,-1
afogava as mágoas,-1
afogava-se em pouca água,-1
afogava,-1
afogavam as mágoas,-1
afogavam-se em pouca água,-1
afogavam,-1
afogávamo-nos em pouca água,-1
afogávamo,-1
afogávamos as mágoas,-1
afogávamos em pouca água,-1
afogávamos,-1
afogavas as mágoas,-1
afogavas-te em pouca água,-1
afogavas,-1
afogávei-vos em pouca água,-1
afogávei,-1
afogáveis as mágoas,-1
afogáveis em pouca água,-1
afogáveis,-1
afogo as mágoas,-1
afogo-me em pouca água,-1
afogo,-1
afogou as mágoas,-1
afogou-se em pouca água,-1
afogou,-1
afogue as mágoas,-1
afogue-se em pouca água,-1
afogue,-1
afogueada,0
afogueadas,0
afogueado,0
afogueados,0
afoguei as mágoas,-1
afoguei-me em pouca água,-1
afoguei,-1
afogueis as mágoas,-1
afogueis em pouca água,-1
afogueis,-1
afoguem as mágoas,-1
afoguem-se em pouca água,-1
afoguem,-1
afoguemo-nos em pouca água,-1
afoguemo,-1
afoguemos as mágoas,-1
afoguemos em pouca água,-1
afoguemos,-1
afogues as mágoas,-1
afogues em pouca água,-1
afogues,-1
afoita,1
afoitas,1
afoiteza,1
afoito,1
afoitos,1
afortunada,1
afortunadas,1
afortunado,1
afortunados,1
afrancesada,0
afrancesadas,0
afrancesado,0
afrancesados,0
afronta,1
afrontá,1
afrontada,-1
afrontadas,-1
afrontado,-1
afrontados,-1
afrontai,1
afrontais,1
afrontam,1
afrontámo,1
afrontamo,1
afrontámos,1
afrontamos,1
afrontando,1
afrontar,1
afrontará,1
afrontara,1
afrontaram,1
afrontáramo,1
afrontáramos,1
afrontarão,1
afrontarás,1
afrontaras,1
afrontarde,1
afrontardes,1
afrontare,1
afrontarei,1
afrontárei,1
afrontareis,1
afrontáreis,1
afrontarem,1
afrontaremos,1
afrontares,1
afrontaria,1
afrontariam,1
afrontaríamos,1
afrontarias,1
afrontaríeis,1
afrontarmo,1
afrontarmos,1
afrontas,1
afrontasse,1
afrontásseis,1
afrontassem,1
afrontássemos,1
afrontasses,1
afrontaste,1
afrontastes,1
afrontava,1
afrontavam,1
afrontávamo,1
afrontávamos,1
afrontavas,1
afrontávei,1
afrontáveis,1
afronte,1
afrontei,1
afronteis,1
afrontem,1
afrontemo,1
afrontemos,1
afrontes,1
afronto,1
afrontosa,-1
afrontosas,-1
afrontoso,-1
afrontosos,-1
afrontou,1
afugenta,1
afugentá,1
afugentado,1
afugentai,1
afugentais,1
afugentam,1
afugentámo,1
afugentamo,1
afugentámos,1
afugentamos,1
afugentando,1
afugentar,1
afugentará,1
afugentara,1
afugentaram,1
afugentáramo,1
afugentáramos,1
afugentarão,1
afugentarás,1
afugentaras,1
afugentarde,1
afugentardes,1
afugentare,1
afugentarei,1
afugentárei,1
afugentareis,1
afugentáreis,1
afugentarem,1
afugentaremos,1
afugentares,1
afugentaria,1
afugentariam,1
afugentaríamos,1
afugentarias,1
afugentaríeis,1
afugentarmo,1
afugentarmos,1
afugentas,1
afugentasse,1
afugentásseis,1
afugentassem,1
afugentássemos,1
afugentasses,1
afugentaste,1
afugentastes,1
afugentava,1
afugentavam,1
afugentávamo,1
afugentávamos,1
afugentavas,1
afugentávei,1
afugentáveis,1
afugente,1
afugentei,1
afugenteis,1
afugentem,1
afugentemo,1
afugentemos,1
afugentes,1
afugento,1
afugentou,1
afunda,-1
afundá,-1
afundada,-1
afundadas,-1
afundado,-1
afundados,-1
afundai,-1
afundais,-1
afundam,-1
afundámo,-1
afundamo,-1
afundámos,-1
afundamos,-1
afundanço,-1
afundando,-1
afundar,-1
afundará,-1
afundara,-1
afundaram,-1
afundáramo,-1
afundáramos,-1
afundarão,-1
afundarás,-1
afundaras,-1
afundarde,-1
afundardes,-1
afundare,-1
afundarei,-1
afundárei,-1
afundareis,-1
afundáreis,-1
afundarem,-1
afundaremos,-1
afundares,-1
afundaria,-1
afundariam,-1
afundaríamos,-1
afundarias,-1
afundaríeis,-1
afundarmo,-1
afundarmos,-1
afundas,-1
afundasse,-1
afundásseis,-1
afundassem,-1
afundássemos,-1
afundasses,-1
afundaste,-1
afundastes,-1
afundava,-1
afundavam,-1
afundávamo,-1
afundávamos,-1
afundavas,-1
afundávei,-1
afundáveis,-1
afunde,-1
afundei,-1
afundeis,-1
afundem,-1
afundemo,-1
afundemos,-1
afundes,-1
afundo,-1
afundou,-1
agachada,-1
agachadas,-1
agachado,-1
agachados,-1
agarotada,-1
agarotadas,-1
agarotado,-1
agarotados,-1
agarra a oportunidade com unhas e dentes,1
agarra a oportunidade,1
agarra o touro pelos cornos,1
agarra-se ao poder,-1
agarrada,-1
agarradas,-1
agarrado a oportunidade com unhas e dentes,1
agarrado a oportunidade,1
agarrado ao poder,-1
agarrado o touro pelos cornos,1
agarrado,-1
agarrados,-1
agarrai a oportunidade com unhas e dentes,1
agarrai a oportunidade,1
agarrai o touro pelos cornos,1
agarrai-vos ao poder,-1
agarrais a oportunidade com unhas e dentes,1
agarrais a oportunidade,1
agarrais ao poder,-1
agarrais o touro pelos cornos,1
agarram a oportunidade com unhas e dentes,1
agarram a oportunidade,1
agarram o touro pelos cornos,1
agarram-se ao poder,-1
agarrámo-nos ao poder,-1
agarramo-nos ao poder,-1
agarrámos a oportunidade com unhas e dentes,1
agarramos a oportunidade com unhas e dentes,1
agarrámos a oportunidade,1
agarramos a oportunidade,1
agarrámos ao poder,-1
agarramos ao poder,-1
agarrámos o touro pelos cornos,1
agarramos o touro pelos cornos,1
agarrando a oportunidade com unhas e dentes,1
agarrando a oportunidade,1
agarrando o touro pelos cornos,1
agarrar a oportunidade com unhas e dentes,1
agarrar a oportunidade,1
agarrar o touro pelos cornos,1
agarrar-se ao poder,-1
agarrará a oportunidade com unhas e dentes,1
agarrara a oportunidade com unhas e dentes,1
agarrara a oportunidade,1
agarrara o touro pelos cornos,1
agarrara-se ao poder,-1
agarraram a oportunidade com unhas e dentes,1
agarraram a oportunidade,1
agarraram o touro pelos cornos,1
agarraram-se ao poder,-1
agarráramo-nos ao poder,-1
agarráramos a oportunidade com unhas e dentes,1
agarráramos a oportunidade,1
agarráramos ao poder,-1
agarráramos o touro pelos cornos,1
agarrarão a oportunidade com unhas e dentes,1
agarrarão a oportunidade,1
agarrarão ao poder,-1
agarrarão o touro pelos cornos,1
agarrarás a oportunidade com unhas e dentes,1
agarraras a oportunidade com unhas e dentes,1
agarrarás a oportunidade,1
agarraras a oportunidade,1
agarrarás ao poder,-1
agarrarás o touro pelos cornos,1
agarraras o touro pelos cornos,1
agarraras-te ao poder,-1
agarrarde-vos ao poder,-1
agarrardes a oportunidade com unhas e dentes,1
agarrardes a oportunidade,1
agarrardes ao poder,-1
agarrardes o touro pelos cornos,1
agarrarei a oportunidade com unhas e dentes,1
agarrarei a oportunidade,1
agarrarei o touro pelos cornos,1
agarrarei-me ao poder,-1
agarrárei-vos ao poder,-1
agarrareis a oportunidade com unhas e dentes,1
agarráreis a oportunidade com unhas e dentes,1
agarrareis a oportunidade,1
agarráreis a oportunidade,1
